Time.Bands,Frequency,SE,Species
2019,0.0627802990340596,0.044341265,Slaty-backed Forktail
2020,0.0686980402188014,0.044341265,Slaty-backed Forktail
2021,0.0751735943045393,0.044341265,Slaty-backed Forktail
2019,0.010108528503865,0.005458059,Siberian Rubythroat
2020,0.00867750334769601,0.005458059,Siberian Rubythroat
2021,0.00744906287007892,0.005458059,Siberian Rubythroat
2019,0.0328366932403172,0.024791101,Himalayan Rubythroat
2020,0.0426275490860433,0.024791101,Himalayan Rubythroat
2021,0.0553377262376702,0.024791101,Himalayan Rubythroat
2019,0.0239281622842908,0.01268066,White-tailed Robin
2020,0.0191835711386016,0.01268066,White-tailed Robin
2021,0.0153797603534055,0.01268066,White-tailed Robin
2019,0.0664690845248209,0.015892817,Himalayan Bluetail
2020,0.0720523544414659,0.015892817,Himalayan Bluetail
2021,0.0781046078439669,0.015892817,Himalayan Bluetail
2019,0.0281782059400732,0.025599854,Golden Bush-Robin
2020,0.0281721841672935,0.025599854,Golden Bush-Robin
2021,0.028166163681386,0.025599854,Golden Bush-Robin
2019,0.00342147459703326,0.000898617,Black-and-orange Flycatcher
2020,0.003550852147164,0.000898617,Black-and-orange Flycatcher
2021,0.00368512190093475,0.000898617,Black-and-orange Flycatcher
2019,0.0274017670096798,0.007728129,Slaty-blue Flycatcher
2020,0.0260792615908569,0.007728129,Slaty-blue Flycatcher
2021,0.0248205849237418,0.007728129,Slaty-blue Flycatcher
2019,0.0280465523172711,0.036693952,Snowy-browed Flycatcher
2020,0.0275215977626601,0.036693952,Snowy-browed Flycatcher
2021,0.027006468917865,0.036693952,Snowy-browed Flycatcher
2019,0.0284495772190065,0.00841525,Rufous-gorgeted Flycatcher
2020,0.0269405086845749,0.00841525,Rufous-gorgeted Flycatcher
2021,0.0255114866065135,0.00841525,Rufous-gorgeted Flycatcher
2019,0.0420359037866258,0.010940505,Little Pied Flycatcher
2020,0.0413022137971672,0.010940505,Little Pied Flycatcher
2021,0.0405813295511837,0.010940505,Little Pied Flycatcher
2019,0.0372906947695753,0.006865741,Ultramarine Flycatcher
2020,0.0369424061626689,0.006865741,Ultramarine Flycatcher
2021,0.0365973705108081,0.006865741,Ultramarine Flycatcher
2019,0.00746084747084296,0.010309186,Rusty-tailed Flycatcher
2020,0.00664198267073298,0.010309186,Rusty-tailed Flycatcher
2021,0.00591299232033929,0.010309186,Rusty-tailed Flycatcher
2019,0.0485026962475448,0.005872575,Red-breasted Flycatcher
2020,0.0463851558623618,0.005872575,Red-breasted Flycatcher
2021,0.044360063477595,0.005872575,Red-breasted Flycatcher
2019,0.0736486811292603,0.022302671,Blue-fronted Redstart
2020,0.0761836670641138,0.022302671,Blue-fronted Redstart
2021,0.0788059071573769,0.022302671,Blue-fronted Redstart
2019,0.100694570847908,0.01616727,Plumbeous Redstart
2020,0.0911343727156966,0.01616727,Plumbeous Redstart
2021,0.082481844059183,0.01616727,Plumbeous Redstart
2019,0.131865220376845,0.020934572,White-capped Redstart
2020,0.127021328068557,0.020934572,White-capped Redstart
2021,0.122355369658436,0.020934572,White-capped Redstart
2019,0.061763978948751,0.021637839,Blue-capped Redstart
2020,0.0667866633854789,0.021637839,Blue-capped Redstart
2021,0.0722177955838363,0.021637839,Blue-capped Redstart
2019,0.141091745940941,0.089128984,White-winged Redstart
2020,0.11788402627509,0.089128984,White-winged Redstart
2021,0.0984936684860576,0.089128984,White-winged Redstart
2019,0.0727824755809761,0.009134084,Black Redstart
2020,0.069739602565116,0.009134084,Black Redstart
2021,0.0668239452851422,0.009134084,Black Redstart
2019,0.0498401890653019,0.009191928,Chestnut-bellied Rock-Thrush
2020,0.0474015276846882,0.009191928,Chestnut-bellied Rock-Thrush
2021,0.045082189072323,0.009191928,Chestnut-bellied Rock-Thrush
2019,0.0196669771486446,0.002930308,Blue-capped Rock-Thrush
2020,0.0191613554287764,0.002930308,Blue-capped Rock-Thrush
2021,0.0186687328252273,0.002930308,Blue-capped Rock-Thrush
2019,0.0269603245020105,0.005670914,Blue Rock-Thrush
2020,0.0253181887950664,0.005670914,Blue Rock-Thrush
2021,0.0237760744984662,0.005670914,Blue Rock-Thrush
2019,0.0696857051278037,0.006889517,Siberian Stonechat
2020,0.0701307079474723,0.006889517,Siberian Stonechat
2021,0.0705785524906931,0.006889517,Siberian Stonechat
2019,0.124852920890321,0.007752156,Pied Bushchat
2020,0.12109080055196,0.007752156,Pied Bushchat
2021,0.117442041994319,0.007752156,Pied Bushchat
2019,0.0824760693265904,0.014983166,Gray Bushchat
2020,0.0771820039977475,0.014983166,Gray Bushchat
2021,0.0722277600005333,0.014983166,Gray Bushchat
2019,0.141048804631691,0.011387815,Indian Chat
2020,0.157504147312672,0.011387815,Indian Chat
2021,0.175879239001491,0.011387815,Indian Chat
2019,0.0702272152295717,0.039636245,Variable Wheatear
2020,0.06478229358998,0.039636245,Variable Wheatear
2021,0.0597595326691977,0.039636245,Variable Wheatear
2019,0.0608395748057197,0.026136196,Desert Wheatear
2020,0.0594626192984696,0.026136196,Desert Wheatear
2021,0.0581168278234305,0.026136196,Desert Wheatear
2019,0.0510058800169755,0.012190799,Isabelline Wheatear
2020,0.0523754510891664,0.012190799,Isabelline Wheatear
2021,0.0537817968414756,0.012190799,Isabelline Wheatear
2019,0.0116524649690578,0.01209401,Long-billed Thrush
2020,0.0111237125538271,0.01209401,Long-billed Thrush
2021,0.0106189532694365,0.01209401,Long-billed Thrush
2019,0.0204987875540925,0.007393624,Scaly Thrush
2020,0.0254027893711114,0.007393624,Scaly Thrush
2021,0.0314799939328225,0.007393624,Scaly Thrush
2019,0.00162924127477148,0.000647993,Nilgiri Thrush
2020,0.00137749345428433,0.000647993,Nilgiri Thrush
2021,0.00116464531434261,0.000647993,Nilgiri Thrush
2019,0.0365822099898497,0.003741845,Orange-headed Thrush
2020,0.0360990916096874,0.003741845,Orange-headed Thrush
2021,0.0356223534719794,0.003741845,Orange-headed Thrush
2019,0.0256637728083751,0.009029191,Mistle Thrush
2020,0.0232649126384046,0.009029191,Mistle Thrush
2021,0.0210902802216191,0.009029191,Mistle Thrush
2019,0.0376838884487978,0.007622913,Gray-winged Blackbird
2020,0.0375285617779389,0.007622913,Gray-winged Blackbird
2021,0.0373738753375783,0.007622913,Gray-winged Blackbird
2019,0.0249232691563476,0.003916914,Indian Blackbird
2020,0.0263828341310547,0.003916914,Indian Blackbird
2021,0.0279278746467926,0.003916914,Indian Blackbird
2019,0.0158650015379793,0.00698697,Tickell's Thrush
2020,0.0159654328438091,0.00698697,Tickell's Thrush
2021,0.0160664999168128,0.00698697,Tickell's Thrush
2019,0.0280747748512586,0.021500666,White-collared Blackbird
2020,0.0286181685069197,0.021500666,White-collared Blackbird
2021,0.0291720796704354,0.021500666,White-collared Blackbird
2019,0.133268436097165,0.025592524,Common Hill Myna
2020,0.130457128916998,0.025592524,Common Hill Myna
2021,0.127705126462637,0.025592524,Common Hill Myna
2019,0.0143652170482767,0.003983159,Southern Hill Myna
2020,0.0134611573131795,0.003983159,Southern Hill Myna
2021,0.0126139936209251,0.003983159,Southern Hill Myna
2019,0.0131462506750892,0.00564151,European Starling
2020,0.011261468871838,0.00564151,European Starling
2021,0.00964690878682909,0.00564151,European Starling
2019,0.0778514479878461,0.006137406,Rosy Starling
2020,0.0855637917053205,0.006137406,Rosy Starling
2021,0.0940401577647525,0.006137406,Rosy Starling
2019,0.269498750554056,0.018809667,Asian Pied Starling
2020,0.273877491211131,0.018809667,Asian Pied Starling
2021,0.278327376427142,0.018809667,Asian Pied Starling
2019,0.180889968005245,0.011052932,Brahminy Starling
2020,0.183711009544727,0.011052932,Brahminy Starling
2021,0.186576046201545,0.011052932,Brahminy Starling
2019,0.0505952058515193,0.004349305,Chestnut-tailed Starling
2020,0.0503995641476279,0.004349305,Chestnut-tailed Starling
2021,0.0502046789517033,0.004349305,Chestnut-tailed Starling
2019,0.0131875621958042,0.002470785,Malabar Starling
2020,0.0134071137119184,0.002470785,Malabar Starling
2021,0.0136303204045931,0.002470785,Malabar Starling
2019,0.207500297925884,0.035660565,White-headed Starling
2020,0.201546324916532,0.035660565,White-headed Starling
2021,0.195763194045483,0.035660565,White-headed Starling
2019,0.488345437586388,0.012211116,Common Myna
2020,0.489993550667634,0.012211116,Common Myna
2021,0.491647225952434,0.012211116,Common Myna
2019,0.0951059755534361,0.010363087,Bank Myna
2020,0.0876738172961809,0.010363087,Bank Myna
2021,0.0808224530010237,0.010363087,Bank Myna
2019,0.0957695750302213,0.00803032,Jungle Myna
2020,0.0901047816901473,0.00803032,Jungle Myna
2021,0.0847750622352359,0.00803032,Jungle Myna
2019,0.0842997638580824,0.058373261,Great Myna
2020,0.0805643503603996,0.058373261,Great Myna
2021,0.076994457065385,0.058373261,Great Myna
2019,0.0445371411125273,0.004283259,Jerdon's Leafbird
2020,0.0437584241312513,0.004283259,Jerdon's Leafbird
2021,0.0429933227553281,0.004283259,Jerdon's Leafbird
2019,0.0457387744619214,0.004589066,Golden-fronted Leafbird
2020,0.0434981547755051,0.004589066,Golden-fronted Leafbird
2021,0.041367297028236,0.004589066,Golden-fronted Leafbird
2019,0.0620860323737183,0.018472915,Orange-bellied Leafbird
2020,0.0652258920693933,0.018472915,Orange-bellied Leafbird
2021,0.0685245430186175,0.018472915,Orange-bellied Leafbird
2019,0.031421100273509,0.002748898,Thick-billed Flowerpecker
2020,0.0310610481829857,0.002748898,Thick-billed Flowerpecker
2021,0.0307051219030408,0.002748898,Thick-billed Flowerpecker
2019,0.106701410701546,0.006697481,Pale-billed Flowerpecker
2020,0.115478961680707,0.006697481,Pale-billed Flowerpecker
2021,0.124978578101039,0.006697481,Pale-billed Flowerpecker
2019,0.0202959697213715,0.004292184,Nilgiri Flowerpecker
2020,0.0212469202285128,0.004292184,Nilgiri Flowerpecker
2021,0.0222424267179228,0.004292184,Nilgiri Flowerpecker
2019,0.0773696341846074,0.047970599,Plain Flowerpecker
2020,0.084516125402199,0.047970599,Plain Flowerpecker
2021,0.0923227249072519,0.047970599,Plain Flowerpecker
2019,0.241904702231821,0.039252331,Andaman Flowerpecker
2020,0.263483606748651,0.039252331,Andaman Flowerpecker
2021,0.286987439205495,0.039252331,Andaman Flowerpecker
2019,0.0585781795523746,0.010719623,Fire-breasted Flowerpecker
2020,0.063656592044099,0.010719623,Fire-breasted Flowerpecker
2021,0.0691752755314942,0.010719623,Fire-breasted Flowerpecker
2019,0.0844113302989374,0.033957004,Scarlet-backed Flowerpecker
2020,0.0720875051845252,0.033957004,Scarlet-backed Flowerpecker
2021,0.0615629250874911,0.033957004,Scarlet-backed Flowerpecker
2019,0.123480158504867,0.122425659,Ruby-cheeked Sunbird
2020,0.137031435329428,0.122425659,Ruby-cheeked Sunbird
2021,0.15206989119392,0.122425659,Ruby-cheeked Sunbird
2019,0.217810337437649,0.011664181,Purple-rumped Sunbird
2020,0.221086249197909,0.011664181,Purple-rumped Sunbird
2021,0.224411431337101,0.011664181,Purple-rumped Sunbird
2019,0.0185371827107033,0.003747893,Crimson-backed Sunbird
2020,0.0183195000498999,0.003747893,Crimson-backed Sunbird
2021,0.0181043736427385,0.003747893,Crimson-backed Sunbird
2019,0.269909247850439,0.00983183,Purple Sunbird
2020,0.270852291153521,0.00983183,Purple Sunbird
2021,0.271798629381393,0.00983183,Purple Sunbird
2019,0.0372231023729087,0.00451731,Long-billed Sunbird
2020,0.0375234000107472,0.00451731,Long-billed Sunbird
2021,0.037826120301872,0.00451731,Long-billed Sunbird
2019,0.0410601559714202,0.024355389,Fire-tailed Sunbird
2020,0.0435784230901087,0.024355389,Fire-tailed Sunbird
2021,0.0462511384599312,0.024355389,Fire-tailed Sunbird
2019,0.0536281906274848,0.015573905,Black-throated Sunbird
2020,0.0575570698460984,0.015573905,Black-throated Sunbird
2021,0.0617737844687009,0.015573905,Black-throated Sunbird
2019,0.0231691630799645,0.012842379,Gould's Sunbird
2020,0.0226918751609384,0.012842379,Gould's Sunbird
2021,0.0222244194381321,0.012842379,Gould's Sunbird
2019,0.0663357342621269,0.014751329,Green-tailed Sunbird
2020,0.0639804058796254,0.014751329,Green-tailed Sunbird
2021,0.0617087062057094,0.014751329,Green-tailed Sunbird
2019,0.0722613321324247,0.020059198,Vigors's Sunbird
2020,0.0748202376602112,0.020059198,Vigors's Sunbird
2021,0.0774697586984914,0.020059198,Vigors's Sunbird
2019,0.0893624395278074,0.012279193,Crimson Sunbird
2020,0.085100933785605,0.012279193,Crimson Sunbird
2021,0.0810426502392915,0.012279193,Crimson Sunbird
2019,0.0279177798288135,0.004625879,Little Spiderhunter
2020,0.026434807286993,0.004625879,Little Spiderhunter
2021,0.0250306091883151,0.004625879,Little Spiderhunter
2019,0.144785067655957,0.04920981,Streaked Spiderhunter
2020,0.1448556006558,0.04920981,Streaked Spiderhunter
2021,0.144926168016257,0.04920981,Streaked Spiderhunter
2019,0.0728847444411945,0.030186623,Alpine Accentor
2020,0.0723840818404511,0.030186623,Alpine Accentor
2021,0.0718868584098895,0.030186623,Alpine Accentor
2019,0.14277616767691,0.085157036,Robin Accentor
2020,0.131254584769426,0.085157036,Robin Accentor
2021,0.120662756980419,0.085157036,Robin Accentor
2019,0.0566212184663776,0.018515982,Rufous-breasted Accentor
2020,0.0522774215067117,0.018515982,Rufous-breasted Accentor
2021,0.0482668666166775,0.018515982,Rufous-breasted Accentor
2019,0.00796845923941385,0.001381378,Forest Wagtail
2020,0.00719078822262241,0.001381378,Forest Wagtail
2021,0.0064890129583456,0.001381378,Forest Wagtail
2019,0.063004787113252,0.004609883,Gray Wagtail
2020,0.0607792910470443,0.004609883,Gray Wagtail
2021,0.0586324054002609,0.004609883,Gray Wagtail
2019,0.0426778927212853,0.003142823,Western Yellow Wagtail
2020,0.0424853193208996,0.003142823,Western Yellow Wagtail
2021,0.042293614860196,0.003142823,Western Yellow Wagtail
2019,0.0427927802498675,0.006549232,Citrine Wagtail
2020,0.0437186588597009,0.006549232,Citrine Wagtail
2021,0.0446645700823989,0.006549232,Citrine Wagtail
2019,0.102797559958102,0.005932915,White-browed Wagtail
2020,0.0975241268583671,0.005932915,White-browed Wagtail
2021,0.0925212166841642,0.005932915,White-browed Wagtail
2019,0.0908201682890863,0.008633954,White Wagtail
2020,0.0896016690333031,0.008633954,White Wagtail
2021,0.0883995179132294,0.008633954,White Wagtail
2019,0.00158720164252874,0.000714136,Richard's Pipit
2020,0.00139742252911154,0.000714136,Richard's Pipit
2021,0.00123033499496465,0.000714136,Richard's Pipit
2019,0.0873438072287126,0.004198072,Paddyfield Pipit
2020,0.0905657805630991,0.004198072,Paddyfield Pipit
2021,0.093906607339955,0.004198072,Paddyfield Pipit
2019,0.0119338906884871,0.002868762,Long-billed Pipit
2020,0.0114192812317719,0.002868762,Long-billed Pipit
2021,0.0109268626011547,0.002868762,Long-billed Pipit
2019,0.00518091255281918,0.001118487,Blyth's Pipit
2020,0.00570239200937629,0.001118487,Blyth's Pipit
2021,0.00627636044752471,0.001118487,Blyth's Pipit
2019,0.020351650705542,0.006239346,Tawny Pipit
2020,0.0198964210548954,0.006239346,Tawny Pipit
2021,0.0194513740689292,0.006239346,Tawny Pipit
2019,0.00402851137008626,0.001936817,Nilgiri Pipit
2020,0.00310050535325399,0.001936817,Nilgiri Pipit
2021,0.00238627437344203,0.001936817,Nilgiri Pipit
2019,0.039617364870575,0.026166001,Rosy Pipit
2020,0.0422148390249346,0.026166001,Rosy Pipit
2021,0.0449826140563114,0.026166001,Rosy Pipit
2019,0.0343689229918144,0.017533421,Tree Pipit
2020,0.0363695097633793,0.017533421,Tree Pipit
2021,0.0384865490473349,0.017533421,Tree Pipit
2019,0.0273939145422989,0.010046377,Olive-backed Pipit
2020,0.0259025811592373,0.010046377,Olive-backed Pipit
2021,0.02449243643784,0.010046377,Olive-backed Pipit
2019,0.0347818427123751,0.005253836,Common Rosefinch
2020,0.0351444149516265,0.005253836,Common Rosefinch
2021,0.0355107667096849,0.005253836,Common Rosefinch
2019,0.0238218261832653,0.024081676,Scarlet Finch
2020,0.0232603926269587,0.024081676,Scarlet Finch
2021,0.0227121909545439,0.024081676,Scarlet Finch
2019,0.0715708153509833,0.027280666,Pink-browed Rosefinch
2020,0.0687207978156484,0.027280666,Pink-browed Rosefinch
2021,0.0659842706731765,0.027280666,Pink-browed Rosefinch
2019,0.0191972615890491,0.0058633,Gold-naped Finch
2020,0.0231376460245046,0.0058633,Gold-naped Finch
2021,0.027886824434411,0.0058633,Gold-naped Finch
2019,0.0398490854962141,0.014642447,Dark-breasted Rosefinch
2020,0.039858840379797,0.014642447,Dark-breasted Rosefinch
2021,0.0398685976513332,0.014642447,Dark-breasted Rosefinch
2019,0.102218156317433,0.029058063,Plain Mountain-Finch
2020,0.110232024909174,0.029058063,Plain Mountain-Finch
2021,0.118874178065216,0.029058063,Plain Mountain-Finch
2019,0.0613913870875144,0.012539428,Yellow-breasted Greenfinch
2020,0.0575564849448179,0.012539428,Yellow-breasted Greenfinch
2021,0.0539611355332414,0.012539428,Yellow-breasted Greenfinch
2019,0.0657295415279472,0.026749881,European Goldfinch
2020,0.0657445494818618,0.026749881,European Goldfinch
2021,0.065759560862526,0.026749881,European Goldfinch
2019,0.0916288365922561,0.026609025,Fire-fronted Serin
2020,0.103491815442829,0.026609025,Fire-fronted Serin
2021,0.116890667414168,0.026609025,Fire-fronted Serin
2019,0.0389241933650021,0.007174311,Crested Bunting
2020,0.0340950832482525,0.007174311,Crested Bunting
2021,0.0298650942051502,0.007174311,Crested Bunting
2019,0.0482403596068073,0.008883935,Black-headed Bunting
2020,0.0582341539284696,0.008883935,Black-headed Bunting
2021,0.070298329270459,0.008883935,Black-headed Bunting
2019,0.0318113590089023,0.009923648,Red-headed Bunting
2020,0.03343534006959,0.009923648,Red-headed Bunting
2021,0.0351422259343364,0.009923648,Red-headed Bunting
2019,0.179697672654727,0.051455977,Rock Bunting
2020,0.180228275435654,0.051455977,Rock Bunting
2021,0.180760444955353,0.051455977,Rock Bunting
2019,0.0340341870784244,0.014263075,Chestnut-breasted Bunting
2020,0.0403732945806187,0.014263075,Chestnut-breasted Bunting
2021,0.0478931055863748,0.014263075,Chestnut-breasted Bunting
2019,0.0287309834305328,0.019102995,Gray-necked Bunting
2020,0.0282897701183551,0.019102995,Gray-necked Bunting
2021,0.0278553323900105,0.019102995,Gray-necked Bunting
2019,0.268327092315553,0.010347573,House Sparrow
2020,0.262881846609931,0.010347573,House Sparrow
2021,0.257547102980483,0.010347573,House Sparrow
2019,0.0843657921856431,0.015986863,Russet Sparrow
2020,0.0832056016718669,0.015986863,Russet Sparrow
2021,0.0820613659899413,0.015986863,Russet Sparrow
2019,0.0917464698760692,0.020292864,Eurasian Tree Sparrow
2020,0.0918815704008086,0.020292864,Eurasian Tree Sparrow
2021,0.0920168698667369,0.020292864,Eurasian Tree Sparrow
